476
2.09761e+10 1.97074e+28 4.083946406402385e+18 1.260618698836027e+34
2.22528e+10 2.12676e+28 4.156112855821668e+18 1.337265440465084e+34
2.36073e+10 2.29365e+28 4.228882637886637e+18 1.418572372370372e+34
2.50442e+10 2.40003e+28 4.272606027093405e+18 1.504822838278567e+34
2.65686e+10 2.59046e+28 4.346383674903293e+18 1.596317409467728e+34
2.81859e+10 2.79728e+28 4.421908542190747e+18 1.693374932217795e+34
2.99016e+10 3.02121e+28 4.498994144689672e+18 1.796333638947006e+34
3.17218e+10 3.26355e+28 4.577624009135149e+18 1.905552326906403e+34
3.36528e+10 3.52578e+28 4.657825209525891e+18 2.021411608540017e+34
3.57014e+10 3.80948e+28 4.739612410661054e+18 2.144315237868059e+34
3.78748e+10 4.11634e+28 4.822999732794216e+18 2.274691517515406e+34
4.01805e+10 4.44820e+28 4.908002277087020e+18 2.412994791288666e+34
4.26266e+10 4.80704e+28 4.994638396636597e+18 2.559707027503257e+34
4.52218e+10 5.19500e+28 5.082928959567005e+18 2.715339498578193e+34
4.79749e+10 5.61440e+28 5.172895029478899e+18 2.880434562751730e+34
5.08958e+10 6.06775e+28 5.264560024466642e+18 3.055567554126906e+34
5.39946e+10 6.55775e+28 5.357947767608363e+18 3.241348787633547e+34
5.72821e+10 7.08732e+28 5.453081036108884e+18 3.438425685893739e+34
6.07699e+10 7.65959e+28 5.549983945438261e+18 3.647485035402632e+34
6.44701e+10 8.27796e+28 5.648679112238441e+18 3.869255379887044e+34
6.83958e+10 8.94604e+28 5.749187436482550e+18 4.104509559182392e+34
7.25606e+10 9.66776e+28 5.851529339527284e+18 4.354067402475628e+34
7.69791e+10 1.04473e+29 5.955719245551254e+18 4.618798585299733e+34
8.16668e+10 1.12891e+29 6.061771437988841e+18 4.899625660236028e+34
8.66402e+10 1.21977e+29 6.169674351167687e+18 5.197527271885891e+34
9.19165e+10 1.31794e+29 6.279552115833098e+18 5.513541567315622e+34
9.75143e+10 1.42298e+29 6.390376176810364e+18 5.848769813859402e+34
1.03453e+11 1.53385e+29 6.500628297954333e+18 6.204380236887896e+34
1.09754e+11 1.64862e+29 6.608198917740999e+18 6.581612090916601e+34
1.16438e+11 1.76975e+29 6.715223760391938e+18 6.981779978241248e+34
1.23530e+11 1.90288e+29 6.826083015853354e+18 7.406278430150046e+34
1.31053e+11 2.04112e+29 6.934592137337537e+18 7.856586766677744e+34
1.39036e+11 2.02779e+29 6.924732767107103e+18 8.334274251837078e+34
1.47503e+11 2.03560e+29 6.930179364439353e+18 8.841005562292868e+34
1.56485e+11 2.03913e+29 6.932500930043927e+18 9.378546588536404e+34
1.66013e+11 1.97936e+29 6.895454609936951e+18 9.948770588776404e+34
1.76121e+11 2.13416e+29 6.985903102152459e+18 1.055366471699200e+35
1.86845e+11 2.30227e+29 7.078485162892380e+18 1.119533694789724e+35
1.98221e+11 2.48444e+29 7.173058549675095e+18 1.187602342294953e+35
2.10291e+11 2.68170e+29 7.269578938931195e+18 1.259809624300203e+35
2.23096e+11 2.89509e+29 7.368000197084566e+18 1.336407173475615e+35
2.36681e+11 3.12582e+29 7.468306877432461e+18 1.417661921982186e+35
2.51093e+11 3.37518e+29 7.570491178305459e+18 1.503857031694464e+35
2.66384e+11 3.64460e+29 7.674554047279173e+18 1.595292880981607e+35
2.82606e+11 3.93561e+29 7.780499292112903e+18 1.692288111485621e+35
2.99816e+11 4.24983e+29 7.888328401648773e+18 1.795180738544641e+35
3.18075e+11 4.58905e+29 7.998046470085651e+18 1.904329329130942e+35
3.37446e+11 4.95515e+29 8.109663148010026e+18 2.020114251408633e+35
3.57998e+11 5.35007e+29 8.223149047956118e+18 2.142939000265570e+35
3.79802e+11 5.77581e+29 8.338464524351023e+18 2.273231603438789e+35
4.02935e+11 6.23453e+29 8.455575849076366e+18 2.411446113133637e+35
4.27477e+11 6.72831e+29 8.574397363194388e+18 2.558064188334652e+35
4.53515e+11 7.25907e+29 8.694782452294951e+18 2.713596773322376e+35
4.81140e+11 7.82832e+29 8.816480058502134e+18 2.878585878245477e+35
5.10448e+11 8.43673e+29 8.939076816877527e+18 3.053606467953253e+35
5.41542e+11 9.08410e+29 9.062033202195041e+18 3.239268465670831e+35
5.74531e+11 9.75998e+29 9.183028818431049e+18 3.436218878499600e+35
6.09534e+11 9.81643e+29 9.192554441411375e+18 3.645144052149989e+35
6.46663e+11 1.02091e+30 9.255013110207969e+18 3.866772062763984e+35
6.86053e+11 1.05787e+30 9.310426640964682e+18 4.101875254162604e+35
7.27839e+11 1.09504e+30 9.362969479253250e+18 4.351272929360277e+35
7.72168e+11 1.13321e+30 9.413825011647195e+18 4.615834205725705e+35
8.19195e+11 1.17295e+30 9.463726403997114e+18 4.896481043739042e+35
8.69083e+11 1.21471e+30 9.513168751027503e+18 5.194191459900221e+35
9.22007e+11 1.25893e+30 9.562507915317996e+18 5.510002934984971e+35
9.78153e+11 1.30599e+30 9.612007964577331e+18 5.845016029525835e+35
