6.780644999999999589e-01 1.228768940575295687e+01 1.820750000000000000e+04
6.782540000000000235e-01 1.228768940575295687e+01 1.818261999999999898e+04
6.784436000000000355e-01 1.228768940575295687e+01 1.815434999999999854e+04
6.786332000000000475e-01 1.228768940575295687e+01 1.813313999999999942e+04
6.788227999999999485e-01 1.228768940575295687e+01 1.811368000000000029e+04
6.790123999999999604e-01 1.228768940575295687e+01 1.808665999999999985e+04
6.792021000000000308e-01 1.228768940575295687e+01 1.806029000000000087e+04
6.793919000000000485e-01 1.228768940575295687e+01 1.803309000000000015e+04
6.795816999999999553e-01 1.228768940575295687e+01 1.800977000000000044e+04
6.797714999999999730e-01 1.228621234247542837e+01 1.798806000000000131e+04
6.799612999999999907e-01 1.228621234247542837e+01 1.796281999999999971e+04
6.801511999999999558e-01 1.228621234247542837e+01 1.793740000000000146e+04
6.803411999999999793e-01 1.228621234247542837e+01 1.791150999999999840e+04
6.805311000000000554e-01 1.228621234247542837e+01 1.789424000000000160e+04
6.807210999999999679e-01 1.228621234247542837e+01 1.787154000000000087e+04
6.809112000000000497e-01 1.228621234247542837e+01 1.784356000000000131e+04
6.811013000000000206e-01 1.228621234247542837e+01 1.781481999999999971e+04
6.812913999999999914e-01 1.228621234247542837e+01 1.779327999999999884e+04
6.814816000000000207e-01 1.228621234247542837e+01 1.777100000000000000e+04
6.816718000000000499e-01 1.228473527919790165e+01 1.774604000000000087e+04
6.818619999999999681e-01 1.228473527919790165e+01 1.772365999999999985e+04
6.820522999999999447e-01 1.228473527919790165e+01 1.769620000000000073e+04
6.822426000000000323e-01 1.228473527919790165e+01 1.767536999999999898e+04
6.824329999999999563e-01 1.228473527919790165e+01 1.765681999999999971e+04
6.826233999999999913e-01 1.228473527919790165e+01 1.762913000000000102e+04
6.828138000000000263e-01 1.228473527919790165e+01 1.759933000000000175e+04
6.830043000000000086e-01 1.228473527919790165e+01 1.757916999999999825e+04
6.831947999999999910e-01 1.228473527919790165e+01 1.755679000000000087e+04
6.833852999999999733e-01 1.228473527919790165e+01 1.753097999999999956e+04
6.835759000000000141e-01 1.228473527919790165e+01 1.751027000000000044e+04
6.837665000000000548e-01 1.228325821592037492e+01 1.748297999999999956e+04
6.839572000000000429e-01 1.228325821592037492e+01 1.746102000000000044e+04
6.841479000000000310e-01 1.228325821592037492e+01 1.744438000000000102e+04
6.843386000000000191e-01 1.228325821592037492e+01 1.741836000000000058e+04
6.845293999999999546e-01 1.228325821592037492e+01 1.738968000000000029e+04
6.847202000000000011e-01 1.228325821592037492e+01 1.736641999999999825e+04
6.849110999999999949e-01 1.228325821592037492e+01 1.734518999999999869e+04
6.851019999999999888e-01 1.228325821592037492e+01 1.732163000000000102e+04
6.852928999999999826e-01 1.228325821592037492e+01 1.729922999999999956e+04
6.854839000000000349e-01 1.228325821592037492e+01 1.727374000000000160e+04
6.856748999999999761e-01 1.228325821592037492e+01 1.725136000000000058e+04
6.858659999999999757e-01 1.228178115264284465e+01 1.723329000000000087e+04
6.860570000000000279e-01 1.228178115264284465e+01 1.720865000000000146e+04
6.862481999999999749e-01 1.228178115264284465e+01 1.718318999999999869e+04
6.864392999999999745e-01 1.228178115264284465e+01 1.715665999999999985e+04
6.866305000000000325e-01 1.228178115264284465e+01 1.713550000000000000e+04
6.868218000000000378e-01 1.228178115264284465e+01 1.711566999999999825e+04
6.870131000000000432e-01 1.228178115264284465e+01 1.709018999999999869e+04
6.872044000000000485e-01 1.228178115264284465e+01 1.706600000000000000e+04
