1.967207e+00 1.274279e+01 4.698010e+01 9.240723e+07 7.701911e+02
1.969292e+00 1.272868e+01 4.615175e+01 9.143066e+07 7.750820e+02
1.971327e+00 1.271466e+01 4.535080e+01 9.033203e+07 7.800039e+02
1.973311e+00 1.270074e+01 4.456714e+01 8.923340e+07 7.849571e+02
1.975249e+00 1.268688e+01 4.380914e+01 8.825684e+07 7.899418e+02
1.977142e+00 1.267309e+01 4.307471e+01 8.715820e+07 7.949581e+02
1.978992e+00 1.265933e+01 4.235391e+01 8.605957e+07 8.000063e+02
1.980804e+00 1.264561e+01 4.165165e+01 8.496094e+07 8.050865e+02
1.982578e+00 1.263189e+01 4.097119e+01 8.380127e+07 8.101990e+02
1.984318e+00 1.261817e+01 4.030325e+01 8.264160e+07 8.153439e+02
1.986025e+00 1.260443e+01 3.964582e+01 8.154297e+07 8.205215e+02
1.987699e+00 1.259066e+01 3.900749e+01 8.032227e+07 8.257320e+02
1.989337e+00 1.257691e+01 3.838296e+01 7.910156e+07 8.309756e+02
1.990938e+00 1.256317e+01 3.776795e+01 7.800293e+07 8.362525e+02
1.992504e+00 1.254944e+01 3.717444e+01 7.678223e+07 8.415629e+02
1.994037e+00 1.253571e+01 3.658959e+01 7.556152e+07 8.469070e+02
1.995535e+00 1.252197e+01 3.601531e+01 7.434082e+07 8.522850e+02
1.997002e+00 1.250822e+01 3.545502e+01 7.312012e+07 8.576972e+02
1.998437e+00 1.249444e+01 3.490755e+01 7.189941e+07 8.631438e+02
1.999841e+00 1.248063e+01 3.437016e+01 7.067871e+07 8.686250e+02
2.001215e+00 1.246680e+01 3.384138e+01 6.939697e+07 8.741409e+02
2.002556e+00 1.245295e+01 3.332704e+01 6.811523e+07 8.796919e+02
2.003866e+00 1.243909e+01 3.281755e+01 6.689453e+07 8.852782e+02
2.005144e+00 1.242522e+01 3.232436e+01 6.561279e+07 8.908999e+02
2.006389e+00 1.241136e+01 3.183774e+01 6.433105e+07 8.965573e+02
2.007601e+00 1.239750e+01 3.136188e+01 6.304932e+07 9.022506e+02
2.008780e+00 1.238365e+01 3.089778e+01 6.176758e+07 9.079801e+02
2.009925e+00 1.236983e+01 3.044463e+01 6.042480e+07 9.137460e+02
2.011037e+00 1.235602e+01 2.999828e+01 5.914307e+07 9.195485e+02
2.012117e+00 1.234223e+01 2.956661e+01 5.780029e+07 9.253878e+02
2.013166e+00 1.232845e+01 2.913822e+01 5.651855e+07 9.312643e+02
2.014184e+00 1.231467e+01 2.872293e+01 5.517578e+07 9.371780e+02
2.015171e+00 1.230088e+01 2.831398e+01 5.383301e+07 9.431293e+02
2.016130e+00 1.228708e+01 2.791119e+01 5.242920e+07 9.491184e+02
2.017059e+00 1.227325e+01 2.752133e+01 5.108643e+07 9.551455e+02
2.017960e+00 1.225941e+01 2.713427e+01 4.968262e+07 9.612109e+02
2.018831e+00 1.224556e+01 2.675488e+01 4.833984e+07 9.673148e+02
2.019673e+00 1.223170e+01 2.638513e+01 4.699707e+07 9.734574e+02
2.020487e+00 1.221784e+01 2.602123e+01 4.559326e+07 9.796391e+02
2.021271e+00 1.220397e+01 2.566040e+01 4.418945e+07 9.858600e+02
2.022026e+00 1.219011e+01 2.531388e+01 4.278564e+07 9.921205e+02
2.022752e+00 1.217624e+01 2.496905e+01 4.138184e+07 9.984207e+02
2.023451e+00 1.216235e+01 2.463130e+01 3.991699e+07 1.004761e+03
2.024125e+00 1.214839e+01 2.429897e+01 3.857422e+07 1.011141e+03
2.024771e+00 1.213441e+01 2.397281e+01 3.710938e+07 1.017562e+03
2.025389e+00 1.212045e+01 2.365367e+01 3.564453e+07 1.024024e+03
2.025976e+00 1.210655e+01 2.334128e+01 3.424072e+07 1.030527e+03
2.026532e+00 1.209275e+01 2.303657e+01 3.283691e+07 1.037071e+03
2.027055e+00 1.207910e+01 2.274142e+01 3.137207e+07 1.043657e+03
2.027545e+00 1.206563e+01 2.245427e+01 2.990723e+07 1.050284e+03
2.028006e+00 1.205228e+01 2.217568e+01 2.844238e+07 1.056954e+03
2.028437e+00 1.203904e+01 2.190453e+01 2.697754e+07 1.063665e+03
2.028840e+00 1.202591e+01 2.164082e+01 2.551270e+07 1.070420e+03
2.029215e+00 1.201288e+01 2.138090e+01 2.404785e+07 1.077217e+03
2.029563e+00 1.199996e+01 2.113209e+01 2.252197e+07 1.084058e+03
2.029883e+00 1.198715e+01 2.088635e+01 2.099609e+07 1.090942e+03
2.030177e+00 1.197445e+01 2.064858e+01 1.953125e+07 1.097870e+03
2.030444e+00 1.196191e+01 2.041724e+01 1.794434e+07 1.104841e+03
2.030685e+00 1.194950e+01 2.019421e+01 1.635742e+07 1.111857e+03
2.030901e+00 1.193718e+01 1.997304e+01 1.477051e+07 1.118918e+03
2.031094e+00 1.192492e+01 1.975899e+01 1.318359e+07 1.126023e+03
2.031263e+00 1.191269e+01 1.954697e+01 1.159668e+07 1.133174e+03
2.031410e+00 1.190045e+01 1.933920e+01 1.000977e+07 1.140370e+03
2.031534e+00 1.188819e+01 1.913413e+01 8.300781e+06 1.147611e+03
2.031634e+00 1.187596e+01 1.893544e+01 6.713867e+06 1.154899e+03
2.031712e+00 1.186377e+01 1.873691e+01 5.004883e+06 1.162233e+03
2.031767e+00 1.185160e+01 1.854438e+01 3.295898e+06 1.169613e+03
2.031800e+00 1.183947e+01 1.835620e+01 1.586914e+06 1.177041e+03
